5960.467	Peach in the Cascade Kingdom
5979.833	Inside the Busted Fossil
5991.000	Guarded by a Colossal Fossil
5999.300	Next to the Stone Arch
6012.467	Under the Ground
6027.000	Rolling Rock by the Falls
6049.133	Under the Old Electrical Pole
6057.067	Found with Lake Kingdom Art
6066.667	A Tourist in the Cascade Kingdom
6076.700	On Top of the Rubble
6094.500	Shopping in Fossil Falls
6103.967	Caught Hopping at the Waterfall!
6117.033	Cascade Kingdom Timer Challenge 1
6125.700	Treasure of the Waterfall Basin
6136.033	Bottom of the Waterfall Basin
6157.900	Secret Path to Bowser's Castle
6198.000	From Crates in the Moat
6212.000	Sunken Treasure in the Moat
6232.867	Above the Poison Swamp
6249.400	Knocking Down the Nice Frame
6264.100	Caught Hopping at Bowser's Castle!
6277.633	Caught on the Giant Horn
6293.100	A Rumble Under the Arena Floor
6308.033	Bowser's Kingdom Timer Challenge 1
6337.367	Jizo and the Hidden Room
6343.967	Jizo's Big Adventure
6364.133	Peach in Bowser's Kingdom
6380.700	Shopping at Bowser's Castle
6398.067	Third Courtyard Outskirts
6419.800	Taking notes: Between spinies
6437.767	Poking Your Nose in the Plaster Wall
6455.400	Taking Notes: On the Wall
6484.733	Invader in Bowser's Castle
6505.767	Secret Path to Bubblaine
6529.133	Sea Gardening: Inlet Seed
6534.133	Above the Parasol: Catch!
6555.900	Treasure Trap Hidden in the Inlet
6577.767	A Light Next to the Lighthouse
6587.000	At the Base of the Lighthouse
6596.767	Bird Traveling Over the Ocean
6602.600	Bonjour, Dorrie!
6617.133	Shopping in Bubblaine
6631.733	Underwater Highway Tunnel
6641.800	Underwater Highway West: Explore!
6658.667	Found with Luncheon Kingdom Art
6677.333	The Tall Rock Shell in the Deep Ocean
6686.133	Under a Dangerous Ceiling
6692.700	Merci, Dorrie!
6705.833	Bubblaine Northern Reaches
6725.100	Gap in the Ocean Trench
6734.567	The Sphynx's Underwater Vault
6764.700	Lighthouse Leaper
6783.033	Ocean-Bottom Maze: Hidden Room
6825.133	Taking Notes: Ocean-Bottom Maze
6834.400	Ocean-Bottom Maze: Treasure
6855.900	Glass Palace Treasure Chest
6870.700	Shh! It's a Shortcut!
6887.100	Slip Through the Nesting Spot
6916.833	Rapid Ascent on Hot Spring Island
6927.300	A Fine Detail on the Glass
6936.300	Caught Hopping at Glass Palace!
6954.233	Peach in the Seaside Kingdom
6965.833	What Shines Inside the Glass
6982.667	Secret Path to the Steam Gardens
6992.933	The Nut that Grew on the Tall Fence
7027.300	Path to the Secret Flower Field
7162.167	Defend the Secret Flower Field!
7188.967	Rolling Rock on the Moon
7194.767	Caught Hopping in the Forest!
7208.767	Shopping in Steam Gardens
7254.200	Looking Down on the Goombas
7279.900	Lost in the Tall Trees
7286.167	Behind the Rock Wall
7309.400	Hey Out There, Captain Toad!
7334.600	Spinning-Platforms Treasure
7352.167	Over the Cliff's Edge
7382.400	Love in the Forest Ruins
7393.467	The Nut ‘Round The Corner
7407.733	The Nut in the Robot Storeroom
7417.733	High Up in the Cave
7442.667	Flood Pipeway Ceiling Secret
7456.100	Flooding Pipeway
7478.533	Peach in the Wooded Kingdom
7489.767	The Nut Under the Observation Deck
7502.600	Above the Iron Mountain Path
7515.733	High Up on a Rock Wall
7526.833	The Nut in the Red Maze
7564.200	Wooded Kingdom Timer Challenge 1
7570.967	Moon Shards in the Forest
7577.967	Bird Traveling the Forest
7596.667	Fire in the Cave
7633.067	Below Breakdown Road
7641.400	Down and Back Breakdown Road
7665.967	Wooded Kingdom Timer Challenge 3
7676.400	Thanks for the Charge!
7690.167	Wooded Kingdom Timer Challenge 2
7709.333	Secret Path to Bowser's Castle
7723.433	Top of a Dune
7743.767	Caught Hopping in the Desert!
7758.300	Hat-and-Seek: In the Sand
7779.567	Jammin' in the Sand Kingdom
7794.567	Hang Your Hat on the Fountain
7801.533	Desert Gardening: Plaza Seed
7812.600	Found in the Sand! Good Dog!
7825.900	Employees Only
7845.267	On Top of Stone Archway
7871.800	Love in the Heart of the Desert
7883.133	Bullet Bill Breakthrough
7895.467	Inside a Block Is a Hard Place
7903.767	On the Leaning Pillar
7919.100	On the Eastern Pillar
7934.333	The Treasure of Jaxi Ruins
7950.733	Bird Traveling Wastes
7968.867	Island in the Poison Swamp
7974.300	Sand Kingdom Timer Challenge 3
7989.100	Wandering Cactus
8003.333	Jaxi Reunion!
8021.700	Where the Birds Gather
8062.833	Taking Notes: Jump on the Palm
8101.100	Taking Notes: In the Wall Painting
8114.000	Secret of the Mural
8133.467	Peach in the Sand Kingdom
8150.300	The Lurker Under the Stone
8171.600	Welcome Back, Jaxi!
8191.033	Found with Wooded Kingdom Art
8206.967	Among the Five Cactuses
8230.133	The Bullet Bill Maze: Side Path
8243.833	The Bullet Bill Maze: Break Through!
8263.733	Sand Kingdom Timer Challenge 1
8278.800	On the North Pillar
8306.333	Skull Sign in the Transparent Maze
8317.733	The Invisible Maze
8338.367	In the Skies Above the Canyon
8354.633	An invisible Gleam
8362.300	Found with Bowser's Kingdom Art
8381.567	Sand Kingdom Timer Challenge 2
8404.200	Into the Flowing Sands
8411.900	Alcove in the Ruins
8423.333	From a Crate In The Ruins
8439.033	On the Lone Pillar
8458.200	Secret Path to New Donk City!
8511.067	Sphynx in the City
8518.000	City Gardening: Plaza Planter
8526.933	Hat-and-Seek: In the City
8536.300	Found with Lake Kingdom Art
8559.267	Shopping in New Donk City
8580.600	Metro Kingdom Timer Challenge 3
8601.700	Metro Kingdom Timer Challenge 1
8612.000	Inside an Iron Girder
8633.533	Metro Kingdom Slots
8654.133	City Gardening: Building Planter
8664.500	Who Piled Garbage on This?
8686.467	Crossing Lines
8700.433	Peach in the Metro Kingdom
8717.200	Out of a Crate in the City
8734.067	Hat-and-Seek: In the Crowd
8743.133	Pushing Through the Crowd
8752.933	High Over the Crowd
8773.133	Hidden in the Scrap
8789.300	Bird Traveling in the Park
8797.233	Found in the Park! Good Dog!
8825.833	Scaling Pitchblack Mountain
8835.233	Reaching Pitchblack Island
8862.133	Dizzying Heights
8879.667	Metro Kingdom Timer Challenge 2
8890.400	How Do They Take Out the Trash?
8906.267	Free Parking: Rooftop Hop
8922.567	How You Doin', Captain Toad?
8941.433	Hanging Between Buildings
8950.567	Bird Traveling in the City
8969.600	One Man's Trash…
8984.600	Bullet Billding
9012.733	Secret Path to Lake Lamode!
9039.700	Lake Fishing
9062.967	Taking Notes: Dive and Swim
9087.733	Behind the Floodgate
9096.000	Bird Traveling Over the Lake
9118.867	Love by the Lake
9154.733	Waves of Poison: Hop to It!
9159.733	Waves of Poison: Hoppin' Over
9180.200	Lake Kingdom Timer Challenge 2
9191.467	Peach in the Lake Kingdom
9207.700	Found with Metro Kingdom Art
9220.433	Our Secret Little Room
9253.067	Deep, Deep Down
9264.600	Let's Go Swimming, Captain Toad!
9287.733	I Met a Lake Cheep Cheep!
9297.100	Skimming the Poison Tide
9316.400	Rooftop of the Water Plaza
9322.133	What's in the Box?
9357.700	Jump, Grab, and Climb Some More
9368.700	Jump, Grab, Cling, and Climb
9390.967	Secret Path to Mount Volbono!
9408.300	A Tourist in the Luncheon Kingdom!
9419.100	Caught Hopping at the Volcano!
9429.967	Atop a Column in a Row
9442.867	Island of Salt Floating in the Lava
9486.433	Fork Flickin' Detour
9494.300	Fork Flickin' to the Summit
9513.433	By the Cannon Pointed at the Big Pot
9523.000	High, High Above the Clouds
9549.333	Luncheon Kingdom Timer Challenge 3
9566.667	Bon Appetit, Captain Toad!
9689.600	Hidden in a Sunken Hat
9707.967	Bonnetter Blockade
9727.367	Cap Kingdom Timer Challenge 2
9741.533	Shopping in Bonneton
9763.033	Precision Rolling
9785.367	Roll On and On
9812.500	Good Evening, Captain Toad!
9825.133	Fly to the Edge of the Fog
9839.133	Under the Big One's Brim
9856.267	Cap Kingdom Timer Challenge 1
9872.100	Peach in the Cap Kingdom
9881.900	Fog-Shrouded Platform
9900.167	Spin the Hat, Get a Prize
9908.667	Found with Mushroom Kingdom Art
9914.267	Next to Glasses Bridge
9928.667	Bird Traveling in the Fog
9947.467	Taking Notes: In the Fog
9961.400	Danger Sign
9974.067	Caught Hopping Near the Ship!
10034.267	Peach in the Lost Kingdom
10078.667	Below the Cliff's Edge
10091.367	Wrecked Rock Block
10101.367	Inside the Rising Stone Pillar
10115.067	Get Some Rest, Captain Toad
10126.500	Jump Down to the Top of a Tree
10145.867	Found with Snow Kingdom Art
10160.467	Moon Shards in the Jungle
10170.133	Atop a Propeller Pillar
10190.233	Taking Notes: Stretch and Shrink
10207.667	Line It Up, Blow It Up
10217.833	A Propeller Pillar's Secret
10223.233	Caught Hopping in the Jungle!
10239.633	The Shining Fruit
10247.600	Lost Kingdom Timer Challenge
10300.000	A Tourist in the Moon Kingdom
10311.967	Found with Cap Kingdom Art
10321.700	Thanks, Captain Toad!
10334.033	Shining Above the Moon
10344.033	Sneaking Around in the Crater
10390.267	Piled on the Salt
10411.433	Flying Over the Lava Islands
10426.300	Treasure of the Lava Islands
10448.833	Light the Two Flames
10458.167	Lurking in the Pillar's Shadow
10480.567	Love Above the Lava
10494.867	From Inside a Bright Stone
10511.500	Luncheon Kingdom Timer Challenge 2
10526.867	Jammin' in the Luncheon Kingdom
10543.133	Corner of the Magma Swamp
10574.733	Luncheon Kingdom Slots
10591.100	Hat-and-Seek: Among the Food
10605.233	Is This an Ingredient Too?!
10620.200	Peach in the Luncheon Kingdom
10631.967	Golden Turnip Recipe 1
10647.667	Atop the Jutting Crag
10659.833	From a Crack in the Hard Ground
10672.333	Under the Meat Plateau
10696.067	Taking Notes: Swimming in Magma
10720.967	All the Cracks Are Fixed
10743.500	Secret Path to Peach's Castle!
10765.933	Jammin' in the Mushroom Kingdom
10780.167	A Tourist in the Mushroom Kingdom
10798.867	Shopping Near Peach's Castle
10813.633	Forever Onward, Captain Toad!
10829.300	Caught Hopping at Peach's Castle!
10834.833	Gardening for Toad: Garden Seed
10839.833	Gardening for Toad: Field Seed
10851.200	Grow a Flower Garden
10868.900	Mushroom Kingdom Timer Challenge
10886.133	Toad Defender
10906.267	Love at Peach's Castle
10919.933	Perched on the Castle Roof
10939.867	Rescue Princess Peach
10953.467	Achieve World Peace
10960.600	Power Moon Knight
10967.767	Power Moon Wizard
10974.867	Flat Moon Finder
10981.933	Treasure Chest Hunter
10989.000	Note-Collecting World Tour
10996.167	Timer Challenge Amateur
11003.367	Timer Challenge Professional
11010.400	Captain Toad Meeter
11017.533	Captain Toad Greeter
11024.667	Touring with Princess Peach
11031.833	Globe-Trotting with Princess Peach
11038.933	Gaga for Goombette
11046.067	Lakitu Fishing Trip
11053.200	Flower-Growing Guru
11060.300	Running with Rabbits
11074.533	Ground Pound Instructor
11081.700	Ground Pound Professor
11088.700	Rad Hatter
11095.867	Super Rad Hatter
11103.000	Traveling-Bird Herder
11110.067	Hat-Seeking Missile
11117.267	Art Enthusiast
11124.367	Slots Machine
11131.467	Capturing Novice
11138.567	Capturing Apprentice
11152.733	Checkpoint Flagger
11159.933	Loaded with Coins
