2222.500	Trumpeter on Board!
2267.667	Sewer Treasure
2291.133	Powering Up the Station
2380.833	A Traditional Festival!
2474.800	A Tourist in the Metro Kingdom!
2564.767	Entrance to Shiveria
2587.833	Shopping in Shiveria
2603.167	The Shiverian Treasure Chest
2614.800	Shining in the Snow in Town
2764.867	The Bound Bowl Grand Prix
2793.200	Snow Kingdom Timer Challenge 2
2808.633	Caught Hopping in the Snow!
2827.467	Fishing in the Glacier!
2898.133	A Rumble from the Sandy Floor
2987.500	Slip Behind the Ice
3008.467	Ride the Jetstream
3020.433	On the Cliff Overlooking the Beach
3035.167	Good Job, Captain Toad!
3047.967	The Seal Above the Canyon
3078.533	The Back Canyon: Excavate!
3097.333	What the Waves Left Behind
3110.667	The Hot Spring Seal
3161.833	Taking Notes: Ocean Surface Dash
3230.400	The Glass Is Half Full!
3333.433	Cap Kingdom Timer Challenge 1
3458.633	Light the Lantern on the Small Island
3480.233	Crossing to the Magma
3490.067	Magma Narrow Path
3507.167	Surrounded by Tall Mountains
3540.233	Big Pot on the Volcano: Dive In!
3572.900	The Treasure Chest in the Veggies
3604.500	Overlooking a Bunch of Ingredients
3625.300	Alcove Behind the Pillars of Magma
3643.867	Climb Up the Cascading Magma
3676.400	Light the Far-Off Lanterns
3782.333	Cookatiel Showdown!
3856.367	In the Ancient Treasure Chest
3984.567	Battle with the Lord of Lightning!
4061.300	Behind the Big Wall
4091.333	Infiltrate Bowser's Castle
4154.667	Poking the Turret Wall
4177.400	Smart Bombing
4200.967	From the Side above the Castle Gate
4232.800	Underground Jizo
4239.100	Jizo All in a Row
4337.633	Big Broodal Battle
4371.467	Hidden Corridor Under the Floor
4404.667	Good to See You, Captain Toad!
4414.833	Inside a Block in the Castle
4450.067	Poking Your Nose by the Great Gate
4464.367	On the Giant Bowser Statue's Nose
4557.867	Showdown at Bowser's Castle
4588.967	Caught on the Iron Fence
4673.100	Caught Hopping on the Moon!
4684.200	Rolling Rock on the Moon
4702.733	Treasure of the Waterfall Basin
4752.000	The Tip of a White Spire
5125.767	Light from the Ceiling
5136.633	Loose-Tile Trackdown
5160.067	Pops out of the Tail
5181.900	Secret Path to Shiveria!
5212.633	Captain Toad is Chilly!
5219.600	Hat Maven
5255.400	Snow Kingdom Timer Challenge 1
5266.600	Above the Freezing Fish Pond
5273.300	Top of a Dune
5279.633	Ice Floe Swimming
5293.600	Deep in the Cold, Cold Water
5322.833	It Popped Out of the Ice
5348.100	Peach in the Snow Kingdom
5368.833	Icy Jump Challenge
5377.267	Atop a Blustery Arch
5397.900	The Gusty Barrier
5434.033	Behind the Snowy Mountain
5456.967	The Snowy Mountain Barrier
5449.333	Squirming Under the Ice
5484.133	Water Pooling in the Crevasse
5499.600	Treasure in the Ice Wall
5510.433	The Ice Wall Barrier
5540.733	Hat-and-Seek in the Snow
5569.033	Forgotten in the Holding Room
5583.033	Shining on High
5622.333	Secret Path to Fossil Falls!
5630.400	Above a High Cliff
5668.600	Good Morning, Captain Toad!
5680.200	Chomp Through the Rocks
5705.200	Atop a Wall Among the Clouds
5722.367	Cascade Kingdom Master Cup
5736.367	Treasure Under the Cliff
5750.067	Just a Hat, Skip, and a Jump
5783.000	Behind the Waterfall
5793.167	Taking Notes: Hurry Upward
5805.100	Peach in the Cascade Kingdom
5824.533	Inside the Busted Fossil
5835.267	Guarded by a Colossal Fossil
5843.467	Next to the Stone Arch
5866.867	Across the Floating Isles
5885.633	Under the Ground
5899.967	Rolling Rock by the Falls
5921.000	Under the Old Electrical Pole
5928.667	Found with Lake Kingdom Art
5937.867	A Tourist in the Cascade Kingdom
5947.333	On Top of the Rubble
5964.833	Shopping in Fossil Falls
5974.333	Caught Hopping at the Waterfall!
5987.067	Cascade Kingdom Timer Challenge 1
5995.500	Bottom of the Waterfall Basin
6016.867	Secret Path to Bowser's Castle
6054.933	From Crates in the Moat
6069.000	Sunken Treasure in the Moat
6090.833	Above the Poison Swamp
6107.667	Knocking Down the Nice Frame
6136.333	Caught on the Giant Horn
6150.800	A Rumble Under the Arena Floor
6166.567	Bowser's Kingdom Timer Challenge 1
6195.533	Jizo and the Hidden Room
6201.133	Jizo's Big Adventure
6220.733	Peach in Bowser's Kingdom
6239.300	Shopping at Bowser's Castle
6257.233	Third Courtyard Outskirts
6275.967	Taking notes: Between spinies
6295.067	Poking Your Nose in the Plaster Wall
6312.367	Taking Notes: On the Wall
6353.567	Past the Moving Wall
6383.667	Invader in Bowser's Castle
6405.033	Secret Path to Bubblaine
6426.800	Sea Gardening: Inlet Seed
6431.800	Above the Parasol: Catch!
6454.000	Treasure Trap Hidden in the Inlet
6475.933	A Light Next to the Lighthouse
6485.167	At the Base of the Lighthouse
6495.733	Bird Traveling Over the Lake
6515.367	Shopping in Bubblaine
6529.867	Underwater Highway Tunnel
6540.267	Underwater Highway West: Explore!
6556.767	Found with Luncheon Kingdom Art
6579.933	Under a Dangerous Ceiling
6586.633	Merci, Dorrie!
6599.167	Bubblaine Northern Reaches
6616.200	Gap in the Ocean Trench
6625.367	The Sphynx's Underwater Vault
6658.300	Caught Hopping at Glass Palace!
6671.367	Lighthouse Leaper
6692.167	Ocean-Bottom Maze: Hidden Room
6738.067	Taking Notes: Ocean-Bottom Maze
6746.867	Ocean-Bottom Maze: Treasure
6768.233	Glass Palace Treasure Chest
6782.900	Shh! It's a Shortcut!
6800.933	The Tall Rock Shell in the Deep Ocean
6818.200	Slip Through the Nesting Spot
6831.500	Underwater Highway East: Explore!
6844.300	Rapid Ascent on Hot Spring Island
6855.000	A Fine Detail on the Glass
6883.600	What Shines Inside the Glass
6902.700	Secret Path to the Steam Gardens
6914.200	The Nut that Grew on the Tall Fence
6947.800	Path to the Secret Flower Field
7081.667	Defend the Secret Flower Field!
7106.467	Rolling Rock on the Moon
7125.333	Shopping in Steam Gardens
7170.467	Looking Down on the Goombas
7194.200	Lost in the Tall Trees
7200.633	Behind the Rock Wall
7223.500	How You Doin', Captain Toad?
7247.700	Spinning-Platforms Treasure
7265.600	Over the Cliff's Edge
7294.233	Love by the Lake
7305.333	The Nut ‘Round The Corner
7318.633	The Nut in the Robot Storeroom
7329.233	High Up in the Cave
7352.200	Flood Pipeway Ceiling Secret
7362.700	Flooding Pipeway
7383.267	Peach in the Cascade Kingdom
7394.533	The Nut Under the Observation Deck
7407.033	Above the Iron Mountain Path
7419.100	High Up on a Rock Wall
7429.767	The Nut in the Red Maze
7458.100	Moon Shards in the Forest
7470.267	Wooded Kingdom Timer Challenge 1
7482.067	Bird Traveling the Forest
7499.500	Fire in the Cave
7534.200	Below Breakdown Road
7541.700	Down and Back Breakdown Road
7565.833	Sand Kingdom Timer Challenge 3
7576.267	Thanks for the Charge!
7590.067	Wooded Kingdom Timer Challenge 2
7608.967	Secret Path to Tostarena!
7622.200	Top of a Dune
7643.333	On the Eastern Pillar
7656.633	Jammin' in the Sand Kingdom
7678.267	Found with Sand Kingdom Art
7693.067	Hang Your Hat on the Fountain
7699.967	Desert Gardening: Plaza Seed
7711.267	Found in the Sand! Good Dog!
7724.167	Employees Only
7741.467	On Top of Stone Archway
7768.567	Love in the Heart of the Desert
7779.467	Bullet Bill Breakthrough
7792.467	Inside a Block Is a Hard Place
7800.733	On the Leaning Pillar
7814.767	An invisible Gleam
7829.767	The Treasure of Jaxi Ruins
7856.033	Bird Traveling Wastes
7861.033	In the Skies Above the Canyon
7866.600	Sand Kingdom Timer Challenge 3
7883.467	Wandering Cactus
7898.567	Jaxi Reunion!
7909.100	Peach in the Sand Kingdom
7917.867	Where the Birds Gather
7954.767	Taking Notes: Jump on the Palm
7993.300	Taking Notes: Running Down
8009.967	Secret of the Mural
8028.467	Round-the-World Tourist
8062.367	Welcome Back, Jaxi!
8082.133	Found with Wooded Kingdom Art
8098.433	Among the Five Cactuses
8121.200	The Bullet Bill Maze: Side Path
8134.400	The Bullet Bill Maze: Break Through!
8153.867	Sand Kingdom Timer Challenge 1
8169.567	Mighty Leap from the Palm Tree!
8195.767	Skull Sign in the Transparent Maze
8206.467	The Invisible Maze
8227.333	Into the Flowing Sands
8244.767	Island in the Poison Swamp
8252.300	Found with Bowser's Kingdom Art
8271.033	Sand Kingdom Timer Challenge 2
8297.833	On the North Pillar
8317.200	From a Crate In The Ruins
8331.433	On the Lone Pillar
8402.367	Sphynx in the City
8411.467	City Gardening: Plaza Planter
8428.467	Found with Seaside Kingdom Art
8455.533	Metro Kingdom Master Cup
8475.467	Metro Kingdom Timer Challenge 1
8486.767	Inside an Iron Girder
8510.867	Metro Kingdom Slots
8541.633	Who Piled Garbage on This?
8555.133	Caught Hopping on a Building!
8563.500	Crossing Lines
8577.933	Peach in the Metro Kingdom
8595.100	Out of a Crate in the City
8613.133	Hat-and-Seek: In the Crowd
8631.367	High Over the Crowd
8650.733	Hidden in the Scrap
8667.733	Bird Traveling in the Park
8678.167	Found in the Park! Good Dog!
8720.600	Metro Kingdom Timer Challenge 2
8729.633	How Do They Take Out the Trash?
8744.033	Free Parking: Rooftop Hop
8769.233	Scaling Pitchblack Mountain
8778.200	Reaching Pitchblack Island
8795.667	Hanging Between Buildings
8805.900	Bird Traveling in the City
8823.100	One Man's Trash…
8837.400	Bullet Billding
8865.167	Secret Path to Lake Lamode!
8921.700	Taking Notes: Dive and Swim
8945.867	Behind the Floodgate
8953.733	Bird Traveling Over the Lake
8979.267	Love by the Lake
9017.733	Waves of Poison: Hop to It!
9022.733	Waves of Poison: Hoppin' Over
9042.767	Lake Kingdom Timer Challenge 2
9053.533	Peach in the Lake Kingdom
9068.467	Found with Metro Kingdom Art
9080.600	Our Secret Little Room
9113.233	Deep, Deep Down
9124.367	Let's Go Swimming, Captain Toad!
9148.700	I Met a Lake Cheep Cheep!
9157.333	Skimming the Poison Tide
9177.433	Rooftop of the Water Plaza
9183.233	What's in the Box?
9217.133	Jump, Grab, and Climb Some More
9254.800	Secret Path to Mount Volbono!
9268.200	A Tourist in the Luncheon Kingdom!
9278.533	Caught Hopping at the Volcano!
9289.267	Atop a Column in a Row
9304.700	Island of Salt Floating in the Lava
9347.067	Fork Flickin' Detour
9353.567	Fork Flickin' to the Summit
9374.233	By the Cannon Pointed at the Big Pot
9385.733	On Top of a Tall, Tall Roof
9414.533	Luncheon Kingdom Timer Challenge 3
9430.700	Bon Appetit, Captain Toad!
9552.467	Hidden in a Sunken Hat
9570.333	Bonnetter Blockade
9588.667	Cap Kingdom Timer Challenge 2
9602.900	Shopping in Bonneton
9625.933	Precision Rolling
9648.333	Roll On and On
9674.633	Good Evening, Captain Toad!
9687.600	Fly to the Edge of the Fog
9701.200	Under the Big One's Brim
9719.200	Cap Kingdom Timer Challenge 1
9735.667	Peach in the Cap Kingdom
9745.300	Fog-Shrouded Platform
9763.467	Spin the Hat, Get a Prize
9771.267	Found with Mushroom Kingdom Art
9776.867	Next to Glasses Bridge
9792.567	Bird Traveling in the Fog
9811.400	Taking Notes: In the Fog
9825.400	Danger Sign
9838.200	Caught Hopping Near the Ship!
9903.300	Shopping on Forgotten Isle
9917.967	Peach in the Lost Kingdom
9943.333	Below the Cliff's Edge
9954.433	Wrecked Rock Block
9961.433	Inside the Rising Stone Pillar
9975.833	Get Some Rest, Captain Toad
9985.667	Jump Down to the Top of a Tree
10017.167	Found with Snow Kingdom Art
10037.800	Moon Shards in the Jungle
10046.900	Atop a Propeller Pillar
10066.300	Taking Notes: Stretch and Shrink
10084.367	Caught Hopping in the Jungle!
10089.367	A Propeller Pillar's Secret
10103.933	Line It Up, Blow It Up
10121.533	The Shining Fruit
10129.533	Lost Kingdom Timer Challenge
10181.867	A Tourist in the Moon Kingdom
10193.533	Found with Cap Kingdom Art
10205.100	Thanks, Captain Toad!
10215.767	Shining Above the Moon
10226.233	Sneaking Around in the Crater
10271.033	Piled on the Salt
10292.333	Flying Over the Lava Islands
10304.933	Treasure of the Lava Islands
10327.300	Light the Two Flames
10337.100	Lurking in the Pillar's Shadow
10358.900	Love Above the Lava
10372.067	From Inside a Bright Stone
10388.800	Luncheon Kingdom Timer Challenge 2
10418.800	Corner of the Magma Swamp
10449.633	Luncheon Kingdom Slots
10466.600	Hat-and-Seek: Among the Food
10482.333	Is This an Ingredient Too?!
10496.533	Peach in the Luncheon Kingdom
10508.633	Golden Turnip Recipe 1
10524.800	Atop the Jutting Crag
10536.967	From a Crack in the Hard Ground
10550.500	Under the Meat Plateau
10575.900	Taking Notes: Swimming in Magma
10596.700	All the Cracks Are Fixed
10641.933	Jammin' in the Mushroom Kingdom
10655.133	A Tourist in the Mushroom Kingdom
10673.567	Shopping Near Peach's Castle
10687.967	Forever Onward, Captain Toad!
10703.000	Caught Hopping at Peach's Castle!
10709.333	Gardening for Toad: Field Seed
10714.333	Gardening for Toad: Garden Seed
10725.800	Grow a Flower Garden
10743.333	Mushroom Kingdom Timer Challenge
10760.800	Toad Defender
10780.133	Love at Peach's Castle
10792.433	Perched on the Castle Roof
10811.500	Rescue Princess Peach
10825.133	Achieve World Peace
10832.200	Power Moon Knight
10853.400	Treasure Chest Hunter
10860.467	Note-Collecting World Tour
10867.600	Timer Challenge Amateur
10874.733	Timer Challenge Professional
10881.933	Captain Toad Meeter
10889.133	Captain Toad Greeter
10896.133	Touring with Princess Peach
10903.300	Globe-Trotting with Princess Peach
10910.367	Gaga for Goombette
10917.433	Lakitu Fishing Trip
10924.500	Flower-Growing Guru
10931.600	Running with Rabbits
10945.633	Ground Pound Instructor
10952.633	Ground Pound Professor
10959.633	Rad Hatter
10966.633	Super Rad Hatter
10973.667	Traveling-Bird Herder
10980.633	Hat-Seeking Missile
10987.733	Art Enthusiast
10994.733	Slots Machine
11001.833	Capturing Novice
11008.933	Capturing Apprentice
11023.400	Checkpoint Flagger
11030.433	Loaded with Coins
11407.800	Long Journey's End
